Date.code,Est.code,Site,Subsite,Transect,Rep.quadrat,Field.code,Field.subcode,Rep.quadrat.num,Period.code,WP,Lat.DD,Long.DD,Time.AEST,Depth.m,Ind.ABG,Ind.TOT,Ind.BELOW,Prop.BELOW,Ind.W,Prop.Weed,Habitat,Seagrass.sp,Gear,Temp.C,Sal.ppt,DO.mg.L,DO.perc,Cond.ms.cm,pH,Turb.ntu,Author,Entered.by,Field.notes
220201,LIL,2,B,5,8X,220201.LIL.2B5.8X,220201.LIL.2B5,80,202202,287,-34.51642,150.870042,1/02/2022 9:05,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,8Y,220201.LIL.2B5.8Y,220201.LIL.2B5,81,202202,288,-34.516417,150.870045,1/02/2022 9:05,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,9,220201.LIL.2B5.9,220201.LIL.2B5,9,202202,289,-34.516411,150.870033,1/02/2022 9:05,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,10,220201.LIL.2B5.10,220201.LIL.2B5,10,202202,290,-34.516412,150.870039,1/02/2022 9:05,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,11,220201.LIL.2B5.11,220201.LIL.2B5,11,202202,291,-34.516406,150.870041,1/02/2022 9:06,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,12,220201.LIL.2B5.12,220201.LIL.2B5,12,202202,292,-34.516386,150.870062,1/02/2022 9:06,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,13,220201.LIL.2B5.13,220201.LIL.2B5,13,202202,293,-34.516374,150.870044,1/02/2022 9:06,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,14,220201.LIL.2B5.14,220201.LIL.2B5,14,202202,294,-34.516367,150.870071,1/02/2022 9:06,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,15,220201.LIL.2B5.15,220201.LIL.2B5,15,202202,295,-34.516354,150.870081,1/02/2022 9:07,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,16,220201.LIL.2B5.16,220201.LIL.2B5,16,202202,296,-34.516353,150.87009,1/02/2022 9:07,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,17,220201.LIL.2B5.17,220201.LIL.2B5,17,202202,297,-34.516344,150.870086,1/02/2022 9:08,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,18,220201.LIL.2B5.18,220201.LIL.2B5,18,202202,298,-34.516336,150.870088,1/02/2022 9:08,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,19,220201.LIL.2B5.19,220201.LIL.2B5,19,202202,299,-34.516329,150.870112,1/02/2022 9:08,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,20,220201.LIL.2B5.20,220201.LIL.2B5,20,202202,300,-34.516323,150.870114,1/02/2022 9:09,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,1,220201.LIL.2B3.1,220201.LIL.2B3,1,202202,301,-34.515738,150.868765,1/02/2022 9:17,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,2,220201.LIL.2B3.2,220201.LIL.2B3,2,202202,302,-34.515739,150.868745,1/02/2022 9:18,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,3,220201.LIL.2B3.3,220201.LIL.2B3,3,202202,303,-34.515751,150.86877,1/02/2022 9:18,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,3X,220201.LIL.2B3.3X,220201.LIL.2B3,30,202202,304,-34.515752,150.86877,1/02/2022 9:18,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,3Y,220201.LIL.2B3.3Y,220201.LIL.2B3,31,202202,305,-34.515741,150.868773,1/02/2022 9:19,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,4,220201.LIL.2B3.4,220201.LIL.2B3,4,202202,306,-34.515729,150.86877,1/02/2022 9:19,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,5,220201.LIL.2B3.5,220201.LIL.2B3,5,202202,307,-34.51574,150.868788,1/02/2022 9:20,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,6,220201.LIL.2B3.6,220201.LIL.2B3,6,202202,308,-34.515729,150.868812,1/02/2022 9:21,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,7,220201.LIL.2B3.7,220201.LIL.2B3,7,202202,309,-34.515712,150.868798,1/02/2022 9:21,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,8,220201.LIL.2B3.8,220201.LIL.2B3,8,202202,310,-34.515716,150.868806,1/02/2022 9:21,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,9,220201.LIL.2B3.9,220201.LIL.2B3,9,202202,311,-34.515706,150.868825,1/02/2022 9:22,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,9X,220201.LIL.2B3.9X,220201.LIL.2B3,90,202202,312,-34.515705,150.868839,1/02/2022 9:23,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,9Y,220201.LIL.2B3.9Y,220201.LIL.2B3,91,202202,313,-34.515711,150.868828,1/02/2022 9:23,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,10,220201.LIL.2B3.10,220201.LIL.2B3,10,202202,314,-34.515692,150.868834,1/02/2022 9:24,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,11,220201.LIL.2B3.11,220201.LIL.2B3,11,202202,315,-34.515694,150.868836,1/02/2022 9:24,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,12,220201.LIL.2B3.12,220201.LIL.2B3,12,202202,316,-34.515683,150.868859,1/02/2022 9:25,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,13,220201.LIL.2B3.13,220201.LIL.2B3,13,202202,317,-34.515686,150.868864,1/02/2022 9:25,0.25,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,14,220201.LIL.2B3.14,220201.LIL.2B3,14,202202,318,-34.515711,150.868854,1/02/2022 9:25,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,15,220201.LIL.2B3.15,220201.LIL.2B3,15,202202,319,-34.515678,150.868871,1/02/2022 9:26,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,16,220201.LIL.2B3.16,220201.LIL.2B3,16,202202,320,-34.51568,150.868873,1/02/2022 9:26,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,17,220201.LIL.2B3.17,220201.LIL.2B3,17,202202,321,-34.515675,150.868881,1/02/2022 9:27,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,18,220201.LIL.2B3.18,220201.LIL.2B3,18,202202,322,-34.515665,150.868888,1/02/2022 9:27,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,19,220201.LIL.2B3.19,220201.LIL.2B3,19,202202,323,-34.515656,150.868895,1/02/2022 9:27,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,19X,220201.LIL.2B3.19X,220201.LIL.2B3,190,202202,324,-34.515656,150.868895,1/02/2022 9:27,0.25,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,19Y,220201.LIL.2B3.19Y,220201.LIL.2B3,191,202202,325,-34.515643,150.868912,1/02/2022 9:28,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,3,20,220201.LIL.2B3.20,220201.LIL.2B3,20,202202,326,-34.515676,150.868896,1/02/2022 9:29,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,1,220201.LIL.2B1.1,220201.LIL.2B1,1,202202,327,-34.515065,150.869009,1/02/2022 9:39,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,2,220201.LIL.2B1.2,220201.LIL.2B1,2,202202,328,-34.515044,150.869029,1/02/2022 9:39,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,3,220201.LIL.2B1.3,220201.LIL.2B1,3,202202,329,-34.515023,150.869043,1/02/2022 9:40,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,4,220201.LIL.2B1.4,220201.LIL.2B1,4,202202,330,-34.51502,150.869052,1/02/2022 9:40,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,5,220201.LIL.2B1.5,220201.LIL.2B1,5,202202,331,-34.51503,150.869054,1/02/2022 9:41,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,5X,220201.LIL.2B1.5X,220201.LIL.2B1,50,202202,332,-34.515016,150.869066,1/02/2022 9:41,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,5Y,220201.LIL.2B1.5Y,220201.LIL.2B1,51,202202,333,-34.515,150.869066,1/02/2022 9:41,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,6,220201.LIL.2B1.6,220201.LIL.2B1,6,202202,334,-34.515004,150.869072,1/02/2022 9:42,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,7,220201.LIL.2B1.7,220201.LIL.2B1,7,202202,335,-34.515,150.869077,1/02/2022 9:44,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,8,220201.LIL.2B1.8,220201.LIL.2B1,8,202202,336,-34.514996,150.86908,1/02/2022 9:45,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,9,220201.LIL.2B1.9,220201.LIL.2B1,9,202202,337,-34.514994,150.869087,1/02/2022 9:46,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,10,220201.LIL.2B1.10,220201.LIL.2B1,10,202202,338,-34.514979,150.869088,1/02/2022 9:47,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,10X,220201.LIL.2B1.10X,220201.LIL.2B1,100,202202,339,-34.514991,150.869109,1/02/2022 9:48,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,10Y,220201.LIL.2B1.10Y,220201.LIL.2B1,101,202202,340,-34.514981,150.86909,1/02/2022 9:48,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,11,220201.LIL.2B1.11,220201.LIL.2B1,11,202202,341,-34.514972,150.869113,1/02/2022 9:49,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,11X,220201.LIL.2B1.11X,220201.LIL.2B1,110,202202,342,-34.514972,150.869096,1/02/2022 9:50,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,11Y,220201.LIL.2B1.11Y,220201.LIL.2B1,111,202202,343,-34.514967,150.869089,1/02/2022 9:50,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,12,220201.LIL.2B1.12,220201.LIL.2B1,12,202202,344,-34.514984,150.869096,1/02/2022 9:50,0.3,0,0,0,NA,0,NA,DENSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,13,220201.LIL.2B1.13,220201.LIL.2B1,13,202202,345,-34.51497,150.869094,1/02/2022 9:51,0.3,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,14,220201.LIL.2B1.14,220201.LIL.2B1,14,202202,346,-34.514956,150.86909,1/02/2022 9:51,0.3,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,15,220201.LIL.2B1.15,220201.LIL.2B1,15,202202,347,-34.514945,150.8691,1/02/2022 9:52,0.3,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,16,220201.LIL.2B1.16,220201.LIL.2B1,16,202202,348,-34.514931,150.869115,1/02/2022 9:52,0.3,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,17,220201.LIL.2B1.17,220201.LIL.2B1,17,202202,349,-34.514929,150.869127,1/02/2022 9:52,0.3,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,18,220201.LIL.2B1.18,220201.LIL.2B1,18,202202,350,-34.514924,150.869132,1/02/2022 9:53,0.3,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,19,220201.LIL.2B1.19,220201.LIL.2B1,19,202202,351,-34.514903,150.869148,1/02/2022 9:53,0.3,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,1,20,220201.LIL.2B1.20,220201.LIL.2B1,20,202202,352,-34.514897,150.869157,1/02/2022 9:53,0.3,0,0,0,NA,0,NA,SPARSE,HALOPHILA AND RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,2,1,220201.LIL.2B2.1,220201.LIL.2B2,1,202202,353,-34.51422,150.867975,1/02/2022 10:02,0.35,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,2,220201.LIL.2B2.2,220201.LIL.2B2,2,202202,354,-34.514221,150.867982,1/02/2022 10:02,0.35,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,3,220201.LIL.2B2.3,220201.LIL.2B2,3,202202,355,-34.514213,150.86796,1/02/2022 10:03,0.35,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,3X,220201.LIL.2B2.3X,220201.LIL.2B2,30,202202,356,-34.514211,150.867952,1/02/2022 10:03,0.35,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,3Y,220201.LIL.2B2.3Y,220201.LIL.2B2,31,202202,357,-34.514214,150.867946,1/02/2022 10:03,0.35,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,4,220201.LIL.2B2.4,220201.LIL.2B2,4,202202,358,-34.514215,150.867932,1/02/2022 10:04,0.35,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,5,220201.LIL.2B2.5,220201.LIL.2B2,5,202202,359,-34.514239,150.86792,1/02/2022 10:04,0.35,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,6,220201.LIL.2B2.6,220201.LIL.2B2,6,202202,360,-34.514248,150.86792,1/02/2022 10:05,0.35,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,7,220201.LIL.2B2.7,220201.LIL.2B2,7,202202,361,-34.514243,150.867905,1/02/2022 10:05,0.35,0,0,0,NA,0,NA,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,7X,220201.LIL.2B2.7X,220201.LIL.2B2,70,202202,362,-34.514261,150.867904,1/02/2022 10:06,0.35,0,0,0,NA,0,NA,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,7Y,220201.LIL.2B2.7Y,220201.LIL.2B2,71,202202,363,-34.51424,150.867894,1/02/2022 10:07,0.35,0,0,0,NA,0,NA,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,8,220201.LIL.2B2.8,220201.LIL.2B2,8,202202,364,-34.51425,150.867896,1/02/2022 10:07,0.35,0,0,0,NA,0,NA,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,9,220201.LIL.2B2.9,220201.LIL.2B2,9,202202,365,-34.51424,150.867879,1/02/2022 10:08,0.35,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,10,220201.LIL.2B2.10,220201.LIL.2B2,10,202202,366,-34.514249,150.867857,1/02/2022 10:09,0.35,0,0,0,NA,0,NA,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,11,220201.LIL.2B2.11,220201.LIL.2B2,11,202202,367,-34.514244,150.86786,1/02/2022 10:09,0.35,0,0,0,NA,0,NA,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,12,220201.LIL.2B2.12,220201.LIL.2B2,12,202202,368,-34.514249,150.867851,1/02/2022 10:10,0.35,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
220201,LIL,2,B,2,13,220201.LIL.2B2.13,220201.LIL.2B2,13,202202,369,-34.514263,150.867849,1/02/2022 10:10,0.35,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"MIXED SAND, SEAGRASS AND ALGAE"
